TimeStamp;Over240P3;Over240P2;Over240P1;1VStepsP3;1VStepsP2;1VStepsP1
2017-05-06 05:04:17.367;Over;Over;Over;;;
2017-05-06 05:04:26.826;Over;Over;Over;;;
2017-05-06 05:04:36.191;Over;Over;Over;;;
2017-05-06 05:04:45.561;Over;Over;Over;;;
2017-05-06 05:05:04.369;Over;Over;Over;;;
2017-05-06 05:05:32.652;Over;Over;Over;;;
2017-05-06 05:05:42.002;Over;Over;Over;;;
2017-05-06 05:05:51.376;Over;Over;Over;;;
2017-05-06 05:06:00.836;Over;Over;Over;;;
2017-05-06 05:06:10.169;Over;Over;Over;;;
2017-05-06 05:06:28.992;Over;Over;Over;;;
2017-05-06 05:06:47.802;Over;Over;Over;;;
2017-05-06 05:06:57.272;Over;Over;Over;;;
2017-05-06 05:07:06.627;Over;Over;Over;;;
2017-05-06 05:07:15.975;Over;Over;Over;;;
2017-05-06 05:07:25.442;Over;Over;Over;;;
2017-05-06 05:07:34.792;Over;Over;Over;;;
2017-05-06 05:07:44.263;Over;Over;Over;;;
2017-05-06 05:07:53.615;Over;Over;Over;;;
2017-05-06 05:08:03.074;Over;Over;Over;;;
2017-05-06 05:08:12.426;Over;Over;Over;;;
2017-05-06 05:08:40.691;Over;Over;Over;;;
2017-05-06 05:08:50.045;Over;Over;Over;;;
2017-05-06 05:08:59.508;Over;Over;Over;;;
2017-05-06 05:09:08.859;Over;Over;Over;;;
2017-05-06 05:09:18.318;Over;Over;Over;;;
2017-05-06 05:09:27.670;Over;Over;Over;;;
2017-05-06 05:09:46.490;Over;Over;Over;;;
2017-05-06 05:09:55.828;Over;Over;Over;;;
2017-05-06 05:10:05.298;Over;Over;Over;;;
2017-05-06 05:10:14.648;Over;Over;Over;;;
2017-05-06 05:10:52.286;Over;Over;Over;;;
2017-05-06 05:11:01.640;Over;Over;Over;;;
2017-05-06 05:11:11.107;Over;Over;Over;;;
2017-05-06 05:11:20.461;Over;Over;Over;;;
2017-05-06 05:11:29.907;Over;Over;Over;;;
2017-05-06 05:11:39.261;Over;Over;Over;;;
2017-05-06 05:11:48.742;Over;Over;Over;;;
2017-05-06 05:11:58.085;Over;Over;Over;;;
2017-05-06 05:12:26.261;Over;Over;Over;;;
2017-05-06 05:12:54.538;Over;Over;Over;;;
2017-05-06 05:13:03.891;Over;Over;Over;;;
2017-05-06 05:13:22.717;Over;Over;Over;;;
2017-05-06 05:13:32.177;Over;Over;Over;;;
2017-05-06 05:13:41.523;Over;Over;Over;;;
2017-05-06 05:13:50.882;Over;Over;Over;;;
2017-05-06 05:14:00.344;Over;Over;Over;;;
2017-05-06 05:14:09.697;Over;Over;Over;;;
2017-05-06 05:14:19.157;Over;Over;Over;;;
2017-05-06 05:14:28.512;Over;Over;Over;;;
2017-05-06 05:14:37.976;Over;Over;Over;;;
2017-05-06 05:15:15.488;Over;Over;Over;;;
2017-05-06 05:15:24.955;Over;Over;Over;;;
2017-05-06 05:15:34.296;Over;Over;Over;;;
2017-05-06 05:16:02.592;Over;Over;Over;;;
2017-05-06 05:16:11.946;Over;Over;Over;;;
2017-05-06 05:16:21.396;Over;Over;Over;;;
2017-05-06 05:16:30.775;Over;Over;Over;;;
2017-05-06 05:16:40.116;Over;Over;Over;;;
2017-05-06 05:16:49.579;Over;Over;Over;;;
2017-05-06 05:16:58.931;Over;Over;Over;;;
2017-05-06 05:17:08.408;Over;Over;Over;;;
2017-05-06 05:17:17.766;Over;Over;Over;;;
2017-05-06 05:17:45.938;Over;Over;Over;;;
2017-05-06 05:17:55.398;Over;Over;Over;;;
2017-05-06 05:18:04.751;Over;Over;Over;;;
2017-05-06 05:18:14.206;Over;Over;Over;;;
2017-05-06 05:18:42.386;Over;Over;Over;;;
2017-05-06 05:18:51.854;Over;Over;Over;;;
2017-05-06 05:19:01.202;Over;Over;Over;;;
2017-05-06 05:19:10.673;Over;Over;Over;;;
2017-05-06 05:19:20.015;Over;Over;Over;;;
2017-05-06 05:19:29.487;Over;Over;Over;;;
2017-05-06 05:19:38.832;Over;Over;Over;;;
2017-05-06 05:19:48.184;Over;Over;Over;;;
2017-05-06 05:19:57.652;Over;Over;Over;;;
2017-05-06 05:20:16.465;Over;Over;Over;;;
2017-05-06 05:20:25.815;Over;Over;Over;;;
2017-05-06 05:20:44.633;Over;Over;Over;;;
2017-05-06 05:20:54.096;Over;Over;Over;;;
2017-05-06 05:21:03.443;Over;Over;Over;;;
2017-05-06 05:21:12.810;Over;Over;Over;;;
2017-05-06 05:21:22.277;Over;Over;Over;;;
2017-05-06 05:21:31.617;Over;Over;Over;;;
2017-05-06 05:21:41.086;Over;Over;Over;;;
2017-05-06 05:21:59.919;Over;Over;Over;;;
2017-05-06 05:22:09.281;Over;Over;Over;;;
2017-05-06 05:22:18.738;Over;Over;Over;;;
2017-05-06 05:22:37.557;Over;Over;Over;;;
2017-05-06 05:22:56.257;Over;Over;Over;;;
2017-05-06 05:23:15.076;Over;Over;Over;;;
2017-05-06 05:23:24.529;Over;Over;Over;;;
2017-05-06 05:23:33.881;Over;Over;Over;;;
2017-05-06 05:23:43.349;Over;Over;Over;;;
2017-05-06 05:23:52.703;Over;Over;Over;;;
2017-05-06 05:24:11.508;Over;Over;Over;;;
2017-05-06 05:24:20.975;Over;Over;Over;;;
2017-05-06 05:24:30.317;Over;Over;Over;;;
2017-05-06 05:24:39.780;Over;Over;Over;;;
2017-05-06 05:24:49.131;Over;Over;Over;;;
2017-05-06 05:24:58.506;Over;Over;Over;;;
2017-05-06 05:25:07.990;Over;Over;Over;;;
2017-05-06 05:25:17.385;Over;Over;Over;;;
2017-05-06 05:25:26.754;Over;Over;Over;;;
2017-05-06 05:25:45.561;Over;Over;Over;;;
2017-05-06 05:25:55.014;Over;Over;Over;;;
2017-05-06 05:26:13.743;Over;Over;Over;;;
2017-05-06 05:26:23.196;Over;Over;Over;;;
2017-05-06 05:26:32.542;Over;Over;Over;;;
2017-05-06 05:26:42.015;Over;Over;Over;;;
2017-05-06 05:27:10.225;Over;Over;Over;;;
2017-05-06 05:27:19.571;Over;Over;Over;;;
2017-05-06 05:27:29.034;Over;Over;Over;;;
2017-05-06 05:27:38.388;Over;Over;Over;;;
2017-05-06 05:27:57.193;Over;Over;Over;;;
2017-05-06 05:28:06.644;Over;Over;Over;;;
2017-05-06 05:28:25.480;Over;Over;Over;;;
2017-05-06 05:28:44.189;Over;Over;Over;;;
2017-05-06 05:28:53.637;Over;Over;Over;;;
2017-05-06 05:29:03.009;Over;Over;Over;;;
2017-05-06 05:29:12.459;Over;Over;Over;;;
2017-05-06 05:29:21.816;Over;Over;Over;;;
2017-05-06 05:29:31.278;Over;Over;Over;;;
2017-05-06 05:29:59.476;Over;Over;Over;;;
2017-05-06 05:30:27.639;Over;Over;Over;;;
2017-05-06 05:30:37.101;Over;Over;Over;;;
2017-05-06 05:30:46.448;Over;Over;Over;;;
2017-05-06 05:30:55.901;Over;Over;Over;;;
2017-05-06 05:31:14.733;Over;Over;Over;;;
2017-05-06 05:31:24.073;Over;Over;Over;;;
2017-05-06 05:31:33.432;Over;Over;Over;;;
2017-05-06 05:31:42.900;Over;Over;Over;;;
2017-05-06 05:31:52.249;Over;Over;Over;;;
2017-05-06 05:32:01.708;Over;Over;Over;;;
2017-05-06 05:32:11.062;Over;Over;Over;;;
2017-05-06 05:32:29.872;Over;Over;Over;;;
2017-05-06 05:32:39.336;Over;Over;Over;;;
2017-05-06 05:32:48.714;Over;Over;Over;;;
2017-05-06 05:32:58.067;Over;Over;Over;;;
2017-05-06 05:33:16.879;Over;Over;Over;;;
2017-05-06 05:33:35.676;Over;Over;Over;;;
2017-05-06 05:33:54.504;Over;Over;Over;;;
2017-05-06 05:34:13.314;Over;Over;Over;;;
2017-05-06 05:34:22.783;Over;Over;Over;;;
2017-05-06 05:34:32.138;Over;Over;Over;;;
2017-05-06 05:34:41.595;Over;Over;Over;;;
2017-05-06 05:34:50.951;Over;Over;Over;;;
2017-05-06 05:35:00.415;Over;Over;Over;;;
2017-05-06 05:35:19.224;Over;Over;Over;;;
2017-05-06 05:35:28.579;Over;Over;Over;;;
2017-05-06 05:35:47.405;Over;Over;Over;;;
2017-05-06 05:35:56.753;Over;Over;Over;;;
2017-05-06 05:36:06.219;Over;Over;Over;;;
2017-05-06 05:36:15.557;Over;Over;Over;;;
2017-05-06 05:36:25.037;Over;Over;Over;;;
2017-05-06 05:36:34.388;Over;Over;Over;;;
2017-05-06 05:36:43.844;Over;Over;Over;;;
2017-05-06 05:36:53.192;Over;Over;Over;;;
2017-05-06 05:37:02.672;Over;Over;Over;;;
2017-05-06 05:37:30.829;Over;Over;Over;;;
2017-05-06 05:37:59.034;Over;Over;Over;;;
2017-05-06 05:38:08.494;Over;Over;Over;;;
2017-05-06 05:38:17.849;Over;Over;Over;;;
2017-05-06 05:38:27.306;Over;Over;Over;;;
2017-05-06 05:38:36.686;Over;Over;Over;;;
2017-05-06 05:39:14.313;Over;Over;Over;;;
2017-05-06 05:39:23.690;Over;Over;Over;;;
2017-05-06 05:39:33.148;Over;Over;Over;;;
2017-05-06 05:39:42.499;Over;Over;Over;;;
2017-05-06 05:40:01.314;Over;Over;Over;;;
2017-05-06 05:40:10.773;Over;Over;Over;;;
2017-05-06 05:40:29.584;Over;Over;Over;;;
2017-05-06 05:40:38.944;Over;Over;Over;;;
2017-05-06 05:40:48.286;Over;Over;Over;;;
2017-05-06 05:41:07.096;Over;Over;Over;;;
2017-05-06 05:41:16.566;Over;Over;Over;;;
2017-05-06 05:41:25.916;Over;Over;Over;;;
2017-05-06 05:41:35.389;Over;Over;Over;;;
2017-05-06 05:41:44.736;Over;Over;Over;;;
2017-05-06 05:41:54.196;Over;Over;Over;;;
2017-05-06 05:42:03.546;Over;Over;Over;;;
2017-05-06 05:42:13.007;Over;Over;Over;;;
2017-05-06 05:42:22.346;Over;Over;Over;;;
2017-05-06 05:42:41.168;Over;Over;Over;;;
2017-05-06 05:42:50.629;Over;Over;Over;;;
2017-05-06 05:42:59.970;Over;Over;Over;;;
2017-05-06 05:43:28.244;Over;Over;Over;;;
2017-05-06 05:43:37.600;Over;Over;Over;;;
2017-05-06 05:43:47.081;Over;Over;Over;;;
2017-05-06 05:43:56.432;Over;Over;Over;;;
2017-05-06 05:44:05.883;Over;Over;Over;;;
2017-05-06 05:44:15.243;Over;Over;Over;;;
2017-05-06 05:44:24.699;Over;Over;Over;;;
2017-05-06 05:44:34.050;Over;Over;Over;;;
2017-05-06 05:44:43.514;Over;Over;Over;;;
2017-05-06 05:44:52.863;Over;Over;Over;;;
2017-05-06 05:45:11.685;Over;Over;Over;;;
2017-05-06 05:45:30.512;Over;Over;Over;;;
2017-05-06 05:45:49.231;Over;Over;Over;;;
2017-05-06 05:45:58.717;Over;Over;Over;;;
2017-05-06 05:46:08.054;Over;Over;Over;;;
2017-05-06 05:46:17.511;Over;Over;Over;;;
2017-05-06 05:46:26.876;Over;Over;Over;;;
2017-05-06 05:46:36.356;Over;Over;Over;;;
2017-05-06 05:46:45.759;Over;Over;Over;;;
2017-05-06 05:46:55.113;Over;Over;Over;;;
2017-05-06 05:47:04.587;Over;Over;Over;;;
2017-05-06 05:47:13.914;Over;Over;Over;;;
2017-05-06 05:47:23.273;Over;Over;Over;;;
2017-05-06 05:47:32.764;Over;Over;Over;;;
2017-05-06 05:47:42.109;Over;Over;Over;;;
2017-05-06 05:47:51.570;Over;Over;Over;;;
2017-05-06 05:48:00.917;Over;Over;Over;;;
2017-05-06 05:48:10.367;Over;Over;Over;;;
2017-05-06 05:48:19.725;Over;Over;Over;;;
2017-05-06 05:48:38.547;Over;Over;Over;;;
2017-05-06 05:48:48.011;Over;Over;Over;;;
2017-05-06 05:48:57.369;Over;Over;Over;;;
2017-05-06 05:49:06.721;Over;Over;Over;;;
2017-05-06 05:49:16.184;Over;Over;Over;;;
2017-05-06 05:49:44.363;Over;Over;Over;;;
2017-05-06 05:49:53.808;Over;Over;Over;;;
2017-05-06 05:50:03.160;Over;Over;Over;;;
2017-05-06 05:50:12.642;Over;Over;Over;;;
2017-05-06 05:50:21.990;Over;Over;Over;;;
2017-05-06 05:50:31.449;Over;Over;Over;;;
2017-05-06 05:50:40.798;Over;Over;Over;;;
2017-05-06 05:50:50.262;Over;Over;Over;;;
2017-05-06 05:51:08.962;Over;Over;Over;;;
2017-05-06 05:51:18.431;Over;Over;Over;;;
2017-05-06 05:51:27.770;Over;Over;Over;;;
2017-05-06 05:51:37.247;Over;Over;Over;;;
2017-05-06 05:51:46.593;Over;Over;Over;;;
2017-05-06 05:51:56.054;Over;Over;Over;;;
2017-05-06 05:52:05.412;Over;Over;Over;;;
2017-05-06 05:52:33.582;Over;Over;Over;;;
2017-05-06 05:52:52.383;Over;Over;Over;;;
2017-05-06 05:53:01.855;Over;Over;Over;;;
2017-05-06 05:53:11.194;Over;Over;Over;;;
2017-05-06 05:53:20.668;Over;Over;Over;;;
2017-05-06 05:53:30.018;Over;Over;Over;;;
2017-05-06 05:53:39.490;Over;Over;Over;;;
2017-05-06 05:53:48.848;Over;Over;Over;;;
2017-05-06 05:53:58.304;Over;Over;Over;;;
2017-05-06 05:54:07.658;Over;Over;Over;;;
2017-05-06 05:54:16.996;Over;Over;Over;;;
2017-05-06 05:54:26.458;Over;Over;Over;;;
2017-05-06 05:54:45.303;Over;Over;Over;;;
2017-05-06 05:54:54.617;Over;Over;Over;;;
2017-05-06 05:55:13.440;Over;Over;Over;;;
2017-05-06 05:55:22.891;Over;Over;Over;;;
2017-05-06 05:55:32.245;Over;Over;Over;;;
2017-05-06 05:55:51.061;Over;Over;Over;;;
2017-05-06 05:56:00.400;Over;Over;Over;;;
2017-05-06 05:56:09.884;Over;Over;Over;;;
2017-05-06 05:56:19.207;Over;Over;Over;;;
2017-05-06 05:56:28.681;Over;Over;Over;;;
2017-05-06 05:56:38.041;Over;Over;Over;;;
2017-05-06 05:57:06.204;Over;Over;Over;;;
2017-05-06 05:57:15.673;Over;Over;Over;;;
2017-05-06 05:57:25.013;Over;Over;Over;;;
2017-05-06 05:57:34.475;Over;Over;Over;;;
2017-05-06 05:57:43.833;Over;Over;Over;;;
2017-05-06 05:57:53.284;Over;Over;Over;;;
2017-05-06 05:58:30.814;Over;Over;Over;;;
2017-05-06 05:58:40.276;Over;Over;Over;;;
2017-05-06 05:58:49.616;Over;Over;Over;;;
2017-05-06 05:58:59.078;Over;Over;Over;;;
2017-05-06 05:59:08.470;Over;Over;Over;;;
2017-05-06 05:59:27.294;Over;Over;Over;;;
2017-05-06 05:59:36.633;Over;Over;Over;;;
2017-05-06 05:59:46.105;Over;Over;Over;;;
2017-05-06 06:00:04.806;Over;Over;Over;;;
2017-05-06 06:00:14.274;Over;Over;Over;;;
2017-05-06 06:00:23.623;Over;Over;Over;;;
2017-05-06 06:00:33.084;Over;Over;Over;;;
2017-05-06 06:00:42.441;Over;Over;Over;;;
2017-05-06 06:00:51.907;Over;Over;Over;;;
2017-05-06 06:01:01.252;Over;Over;Over;;;
2017-05-06 06:01:20.089;Over;Over;Over;;;
2017-05-06 06:01:29.437;Over;Over;Over;;;
2017-05-06 06:01:38.898;Over;Over;Over;;;
2017-05-06 06:01:48.269;Over;Over;Over;;;
2017-05-06 06:02:07.079;Over;Over;Over;;;
2017-05-06 06:02:44.699;Over;Over;Over;;;
2017-05-06 06:02:54.064;Over;Over;Over;;;
2017-05-06 06:03:03.518;Over;Over;Over;;;
2017-05-06 06:03:22.238;Over;Over;Over;;;
2017-05-06 06:03:31.713;Over;Over;Over;;;
2017-05-06 06:03:50.541;Over;Over;Over;;;
2017-05-06 06:04:09.351;Over;Over;Over;;;
2017-05-06 06:04:18.701;Over;Over;Over;;;
2017-05-06 06:04:28.167;Over;Over;Over;;;
2017-05-06 06:04:37.509;Over;Over;Over;;;
2017-05-06 06:04:56.329;Over;Over;Over;;;
2017-05-06 06:05:05.668;Over;Over;Over;;;
2017-05-06 06:05:15.145;Over;Over;Over;;;
2017-05-06 06:05:33.956;Over;Over;Over;;;
2017-05-06 06:05:43.298;Over;Over;Over;;;
2017-05-06 06:05:52.768;Over;Over;Over;;;
2017-05-06 06:06:02.133;Over;Over;Over;;;
2017-05-06 06:06:11.482;Over;Over;Over;;;
2017-05-06 06:06:20.933;Over;Over;Over;;;
2017-05-06 06:06:30.284;Over;Over;Over;;;
2017-05-06 06:06:39.776;Over;Over;Over;;;
2017-05-06 06:06:58.473;Over;Over;Over;;;
2017-05-06 06:07:07.937;Over;Over;Over;;;
2017-05-06 06:07:17.293;Over;Over;Over;;;
2017-05-06 06:07:26.755;Over;Over;Over;;;
2017-05-06 06:07:45.570;Over;Over;Over;;;
2017-05-06 06:08:23.091;Over;Over;Over;;;
2017-05-06 06:08:51.362;Over;Over;Over;;;
2017-05-06 06:09:00.698;Over;Over;Over;;;
2017-05-06 06:09:10.182;Over;Over;Over;;;
2017-05-06 06:09:19.528;Over;Over;Over;;;
2017-05-06 06:09:28.988;Over;Over;Over;;;
2017-05-06 06:09:38.341;Over;Over;Over;;;
2017-05-06 06:09:47.738;Over;Over;Over;;;
2017-05-06 06:10:06.550;Over;Over;Over;;;
2017-05-06 06:10:16.008;Over;Over;Over;;;
2017-05-06 06:10:25.371;Over;Over;Over;;;
2017-05-06 06:10:34.724;Over;Over;Over;;;
2017-05-06 06:10:44.192;Over;Over;Over;;;
2017-05-06 06:10:53.531;Over;Over;Over;;;
2017-05-06 06:11:02.992;Over;Over;Over;;;
2017-05-06 06:11:12.353;Over;Over;Over;;;
2017-05-06 06:11:21.830;Over;Over;Over;;;
2017-05-06 06:11:31.173;Over;Over;Over;;;
2017-05-06 06:11:49.991;Over;Over;Over;;;
2017-05-06 06:12:08.812;Over;Over;Over;;;
2017-05-06 06:12:27.624;Over;Over;Over;;;
2017-05-06 06:12:36.968;Over;Over;Over;;;
2017-05-06 06:12:46.436;Over;Over;Over;;;
2017-05-06 06:12:55.785;Over;Over;Over;;;
2017-05-06 06:13:05.242;Over;Over;Over;;;
2017-05-06 06:13:14.600;Over;Over;Over;;;
2017-05-06 06:13:23.952;Over;Over;Over;;;
2017-05-06 06:13:42.762;Over;Over;Over;;;
2017-05-06 06:13:52.227;Over;Over;Over;;;
2017-05-06 06:14:11.039;Over;Over;Over;;;
2017-05-06 06:14:29.757;Over;Over;Over;;;
2017-05-06 06:14:48.603;Over;Over;Over;;;
2017-05-06 06:14:58.049;Over;Over;Over;;;
2017-05-06 06:15:07.408;Over;Over;Over;;;
2017-05-06 06:15:26.225;Over;Over;Over;;;
2017-05-06 06:15:35.686;Over;Over;Over;;;
2017-05-06 06:15:45.015;Over;Over;Over;;;
2017-05-06 06:16:03.850;Over;Over;Over;;;
2017-05-06 06:16:13.182;Over;Over;Over;;;
2017-05-06 06:16:32.020;Over;Over;Over;;;
2017-05-06 06:17:00.289;Over;Over;Over;;;
2017-05-06 06:17:09.652;Over;Over;Over;;;
2017-05-06 06:17:47.298;Over;Over;Over;;;
2017-05-06 06:17:56.645;Over;Over;Over;;;
2017-05-06 06:18:06.105;Over;Over;Over;;;
2017-05-06 06:18:15.455;Over;Over;Over;;;
2017-05-06 06:18:24.906;Over;Over;Over;;;
2017-05-06 06:18:34.294;Over;Over;Over;;;
2017-05-06 06:18:43.624;Over;Over;Over;;;
2017-05-06 06:19:02.444;Over;Over;Over;;;
2017-05-06 06:19:11.916;Over;Over;Over;;;
2017-05-06 06:19:30.625;Over;Over;Over;;;
2017-05-06 06:19:40.093;Over;Over;Over;;;
2017-05-06 06:19:49.456;Over;Over;Over;;;
2017-05-06 06:20:17.736;Over;Over;Over;;;
2017-05-06 06:20:27.081;Over;Over;Over;;;
2017-05-06 06:20:36.436;Over;Over;Over;;;
2017-05-06 06:20:45.887;Over;Over;Over;;;
2017-05-06 06:20:55.237;Over;Over;Over;;;
2017-05-06 06:21:04.709;Over;Over;Over;;;
2017-05-06 06:21:14.056;Over;Over;Over;;;
2017-05-06 06:21:23.528;Over;Over;Over;;;
2017-05-06 06:21:32.882;Over;Over;Over;;;
2017-05-06 06:21:42.339;Over;Over;Over;;;
2017-05-06 06:21:51.708;Over;Over;Over;;;
2017-05-06 06:22:19.862;Over;Over;Over;;;
2017-05-06 06:22:29.336;Over;Over;Over;;;
2017-05-06 06:22:38.701;Over;Over;Over;;;
2017-05-06 06:22:57.521;Over;Over;Over;;;
2017-05-06 06:23:06.876;Over;Over;Over;;;
2017-05-06 06:23:16.341;Over;Over;Over;;;
2017-05-06 06:23:25.695;Over;Over;Over;;;
2017-05-06 06:23:35.155;Over;Over;Over;;;
2017-05-06 06:23:53.973;Over;Over;Over;;;
2017-05-06 06:24:03.321;Over;Over;Over;;;
2017-05-06 06:24:12.773;Over;Over;Over;;;
2017-05-06 06:24:22.134;Over;Over;Over;;;
2017-05-06 06:24:31.482;Over;Over;Over;;;
2017-05-06 06:24:40.944;Over;Over;Over;;;
2017-05-06 06:24:50.292;Over;Over;Over;;;
2017-05-06 06:24:59.755;Over;Over;Over;;;
2017-05-06 06:25:09.135;Over;Over;Over;;;
2017-05-06 06:25:27.967;Over;Over;Over;;;
2017-05-06 06:25:37.305;Over;Over;Over;;;
2017-05-06 06:25:46.782;Over;Over;Over;;;
2017-05-06 06:25:56.133;Over;Over;Over;;;
2017-05-06 06:26:14.978;Over;Over;Over;;;
2017-05-06 06:26:33.801;Over;Over;Over;;;
2017-05-06 06:26:43.167;Over;Over;Over;;;
2017-05-06 06:26:52.536;Over;Over;Over;;;
2017-05-06 06:27:01.986;Over;Over;Over;;;
2017-05-06 06:27:11.352;Over;Over;Over;;;
2017-05-06 06:27:20.805;Over;Over;Over;;;
2017-05-06 06:27:30.151;Over;Over;Over;;;
2017-05-06 06:27:48.993;Over;Over;Over;;;
2017-05-06 06:27:58.438;Over;Over;Over;;;
2017-05-06 06:28:17.249;Over;Over;Over;;;
2017-05-06 06:28:26.591;Over;Over;Over;;;
2017-05-06 06:28:35.942;Over;Over;Over;;;
2017-05-06 06:29:04.222;Over;Over;Over;;;
2017-05-06 06:29:13.558;Over;Over;Over;;;
2017-05-06 06:29:23.038;Over;Over;Over;;;
2017-05-06 06:29:32.383;Over;Over;Over;;;
2017-05-06 06:29:41.845;Over;Over;Over;;;
2017-05-06 06:30:00.663;Over;Over;Over;;;
2017-05-06 06:30:10.030;Over;Over;Over;;;
2017-05-06 06:30:28.833;Over;Over;Over;;;
2017-05-06 06:30:38.305;Over;Over;Over;;;
2017-05-06 06:30:47.665;Over;Over;Over;;;
2017-05-06 06:30:57.007;Over;Over;Over;;;
2017-05-06 06:31:06.479;Over;Over;Over;;;
2017-05-06 06:31:25.293;Over;Over;Over;;;
2017-05-06 06:31:34.642;Over;Over;Over;;;
2017-05-06 06:31:44.112;Over;Over;Over;;;
2017-05-06 06:32:02.816;Over;Over;Over;;;
2017-05-06 06:32:12.284;Over;Over;Over;;;
2017-05-06 06:32:21.635;Over;Over;Over;;;
2017-05-06 06:32:59.264;Over;Over;Over;;;
2017-05-06 06:33:08.727;Over;Over;Over;;;
2017-05-06 06:33:27.556;Over;Over;Over;;;
2017-05-06 06:33:36.905;Over;Over;Over;;;
2017-05-06 06:33:46.369;Over;Over;Over;;;
2017-05-06 06:34:05.066;Over;Over;Over;;;
2017-05-06 06:34:14.536;Over;Over;Over;;;
2017-05-06 06:34:23.876;Over;Over;Over;;;
2017-05-06 06:34:33.354;Over;Over;Over;;;
2017-05-06 06:34:42.711;Over;Over;Over;;;
2017-05-06 06:34:52.067;Over;Over;Over;;;
2017-05-06 06:35:01.536;Over;Over;Over;;;
2017-05-06 06:35:10.878;Over;Over;Over;;;
2017-05-06 06:35:20.351;Over;Over;Over;;;
2017-05-06 06:35:29.700;Over;Over;Over;;;
2017-05-06 06:35:48.509;Over;Over;Over;;;
2017-05-06 06:35:57.973;Over;Over;Over;;;
2017-05-06 06:36:07.341;Over;Over;Over;;;
2017-05-06 06:36:16.704;Over;Over;Over;;;
2017-05-06 06:36:35.488;Over;Over;Over;;;
2017-05-06 06:36:44.973;Over;Over;Over;;;
2017-05-06 06:36:54.312;Over;Over;Over;;;
2017-05-06 06:37:03.773;Over;Over;Over;;;
2017-05-06 06:37:13.132;Over;Over;Over;;;
2017-05-06 06:37:22.593;Over;Over;Over;;;
2017-05-06 06:37:41.304;Over;Over;Over;;;
2017-05-06 06:37:50.774;Over;Over;Over;;;
2017-05-06 06:38:00.112;Over;Over;Over;;;
2017-05-06 06:38:09.599;Over;Over;Over;;;
2017-05-06 06:38:18.955;Over;Over;Over;;;
2017-05-06 06:38:28.414;Over;Over;Over;;;
2017-05-06 06:38:37.753;Over;Over;Over;;;
2017-05-06 06:38:47.135;Over;Over;Over;;;
2017-05-06 06:38:56.594;Over;Over;Over;;;
2017-05-06 06:39:05.999;Over;Over;Over;;;
2017-05-06 06:39:15.348;Over;Over;Over;;;
2017-05-06 06:39:24.796;Over;Over;Over;;;
2017-05-06 06:39:34.156;Over;Over;Over;;;
2017-05-06 06:39:43.635;Over;Over;Over;;;
2017-05-06 06:39:52.985;Over;Over;Over;;;
2017-05-06 06:40:02.336;Over;Over;Over;;;
2017-05-06 06:40:21.138;Over;Over;Over;;;
2017-05-06 06:40:30.617;Over;Over;Over;;;
2017-05-06 06:40:39.961;Over;Over;Over;;;
2017-05-06 06:40:49.428;Over;Over;Over;;;
2017-05-06 06:40:58.780;Over;Over;Over;;;
2017-05-06 06:41:08.248;Over;Over;Over;;;
2017-05-06 06:41:17.601;Over;Over;Over;;;
2017-05-06 06:41:27.057;Over;Over;Over;;;
2017-05-06 06:41:36.413;Over;Over;Over;;;
2017-05-06 06:41:45.771;Over;Over;Over;;;
2017-05-06 06:42:04.590;Over;Over;Over;;;
2017-05-06 06:42:14.050;Over;Over;Over;;;
2017-05-06 06:42:23.403;Over;Over;Over;;;
2017-05-06 06:42:42.203;Over;Over;Over;;;
2017-05-06 06:42:51.660;Over;Over;Over;;;
2017-05-06 06:43:01.020;Over;Over;Over;;;
2017-05-06 06:43:10.488;Over;Over;Over;;;
2017-05-06 06:43:48.113;Over;Over;Over;;;
2017-05-06 06:43:57.455;Over;Over;Over;;;
2017-05-06 06:44:06.923;Over;Over;Over;;;
2017-05-06 06:44:16.276;Over;Over;Over;;;
2017-05-06 06:44:25.734;Over;Over;Over;;;
2017-05-06 06:44:35.086;Over;Over;Over;;;
2017-05-06 06:44:44.440;Over;Over;Over;;;
2017-05-06 06:44:53.897;Over;Over;Over;;;
2017-05-06 06:45:22.068;Over;Over;Over;;;
2017-05-06 06:45:31.541;Over;Over;Over;;;
2017-05-06 06:45:40.896;Over;Over;Over;;;
2017-05-06 06:45:50.356;Over;Over;Over;;;
2017-05-06 06:45:59.715;Over;Over;Over;;;
2017-05-06 06:46:09.157;Over;Over;Over;;;
2017-05-06 06:46:18.517;Over;Over;Over;;;
2017-05-06 06:46:27.967;Over;Over;Over;;;
2017-05-06 06:46:37.327;Over;Over;Over;;;
2017-05-06 06:46:46.709;Over;Over;Over;;;
2017-05-06 06:46:56.195;Over;Over;Over;;;
2017-05-06 06:47:24.348;Over;Over;Over;;;
2017-05-06 06:47:33.700;Over;Over;Over;;;
2017-05-06 06:47:43.180;Over;Over;Over;;;
2017-05-06 06:47:52.528;Over;Over;Over;;;
2017-05-06 06:48:01.994;Over;Over;Over;;;
2017-05-06 06:48:20.813;Over;Over;Over;;;
2017-05-06 06:48:30.159;Over;Over;Over;;;
2017-05-06 06:48:58.330;Over;Over;Over;;;
2017-05-06 06:49:17.131;Over;Over;Over;;;
2017-05-06 06:49:35.975;Over;Over;Over;;;
2017-05-06 06:49:45.428;Over;Over;Over;;;
2017-05-06 06:49:54.775;Over;Over;Over;;;
